name_bg,brand_name,slug,category,tags,price_min_eur,price_max_eur,currency,short_desc_bg,long_desc_bg,product_url,brand_url,image_urls,is_active,created_at,brand_slug,meta_title_bg,meta_desc_bg,intro_bg,rating,address,brand_ref,subcategory,product_type,giftable,recipient,gift_occasion,attributes,colors,materials,audience,recipient_age,recipient_gender,role_interest,wedding_anniversary_type,gemstone,jewelry_detail,clothing_style,sleeve,season,ingredient,skin_type,skin_need,hair_need,logo_url,instagram_url,facebook_url,physical_address_type
Колие OR,ARTEFAKTI Jewelry,kolie-or,Аксесоари,,,,EUR,Колие OR от ARTEFAKTI Jewelry.,,https://artefakti.eu/bg/shop/or-bg/or-kolieta/kolie-or/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2025/02/IMG_4818-1-scaled.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Колиета,false,,,,,,,,,,,,,,,,,,,,,,,
Колие GEMI с два кристала розов кварц,ARTEFAKTI Jewelry,kolie-gemi-s-dva-kristala-rozov-kvarts,Аксесоари,,,,EUR,Колие GEMI с два кристала розов кварц от ARTEFAKTI Jewelry.,,https://artefakti.eu/bg/shop/gemi-bg/gemi-kolieta/kolie-gemi-rozov-kvarc-dvoyno/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2017/03/ARTEFAKTI-jewelry-Gemi-necklace-double-rose-quartz-shiny-chain_1.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Колиета,false,,,,Розов,,,,,,,,,,,,,,,,,,,
Колие GEMI розов кварц,ARTEFAKTI Jewelry,kolie-gemi-rozov-kvarts,Аксесоари,,,,EUR,Колие GEMI розов кварц от ARTEFAKTI Jewelry.,,https://artefakti.eu/bg/shop/gemi-bg/gemi-kolieta/kolie-gemi-rozov-kvarts/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2017/03/ARTEFAKTI-jewelry-Gemi-necklace-rose-quartz-shiny-chain_5.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Колиета,false,,,,Розов,,,,,,,,,,,,,,,,,,,
Колие GEMI оникс,ARTEFAKTI Jewelry,kolie-gemi-oniks,Аксесоари,,,,EUR,Колие GEMI оникс от ARTEFAKTI Jewelry.,,https://artefakti.eu/bg/shop/gemi-bg/gemi-kolieta/kolie-gemi-onix/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2017/03/ARTEFAKTI-jewelry-Gemi-necklace-onix-shiny-chain_2.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Колиета,false,,,,,,,,,,,,,,,,,,,,,,,
Колие GEMI аметист с патинарана сребърна верижка,ARTEFAKTI Jewelry,kolie-gemi-ametist-s-patinarana-srebarna-verizhka,Аксесоари,,,,EUR,Колие GEMI аметист с патинарана сребърна верижка от ARTEFAKTI Jewelry.,,https://artefakti.eu/bg/shop/gemi-bg/gemi-kolieta/kolie-gemi-ametist-patina/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2017/03/ARTEFAKTI-jewelry-Gemi-necklaceamethystBlack-chain.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Колиета,false,,,,,,,,,,,,,,,,,,,,,,,
Масивно сребърно колие CUBI с мъниста от оникс,ARTEFAKTI Jewelry,masivno-srebarno-kolie-cubi-s-manista-ot-oniks,Аксесоари,,,,EUR,"Масивно сребърно колие CUBI с мъниста от оникс от ARTEFAKTI Jewelry. Материали, посочени от бранда: Сребро, Мъниста.",,https://artefakti.eu/bg/shop/cubi-bg/cubi-kolieta/kolie-cubi-oniks/,https://artefakti.eu,"https://artefakti.eu/wp-content/uploads/2026/02/El-Cubi-oniks.jpg,https://artefakti.eu/wp-content/uploads/2016/12/ARTEFAKTI-necklace-onixcubi-black-patina_2.jpg",TRUE,,artefakti-jewelry,,,,,,,Бижута,Колиета,false,,,,Бял,"Сребро,Мъниста",,,,,,,,,,,,,,,,,,
Обици Cubic M щифт,ARTEFAKTI Jewelry,obitsi-cubic-m-shtift,Аксесоари,,,,EUR,Обици Cubic M щифт от ARTEFAKTI Jewelry.,,https://artefakti.eu/bg/shop/cubi-bg/cubi-obitzi/obici-shtift-cubic-m/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2017/03/artefakti-cubi-earrings-m-e1739294709495.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Обеци,false,,,,Бял,,,,,,,,,,,,,,,,,,,
Пръстен GRAD циркон,ARTEFAKTI Jewelry,prasten-grad-tsirkon,Аксесоари,,,,EUR,"Пръстен GRAD циркон от ARTEFAKTI Jewelry. Материали, посочени от бранда: Сребро.",,https://artefakti.eu/bg/shop/grad-bg/grad-prasteni/prysten-grad-cirkon/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2017/02/ARTEFAKTI-jewelry-ring-grad-zircon_3.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Пръстени,false,,,,Бял,Сребро,,,,,,,Име,,,,,,,,,,,
PICTA кръгли сапфир,ARTEFAKTI Jewelry,picta-kragli-sapfir,Аксесоари,,,,EUR,"PICTA кръгли сапфир от ARTEFAKTI Jewelry. Материали, посочени от бранда: Сребро.",,https://artefakti.eu/bg/shop/picta-bg/picta-kragli-sapfir/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2017/02/ARTEFAKTI-jewelry-Sapphire-enamel-earrings-picta-round-shiny-silver_10.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Обеци,false,,,,Бял,Сребро,,,,,,,,,,,,,,,,,,
Пръстен Овален камък,ARTEFAKTI Jewelry,prasten-ovalen-kamak,Аксесоари,,,,EUR,"Пръстен Овален камък от ARTEFAKTI Jewelry. Материали, посочени от бранда: Сребро.",,https://artefakti.eu/bg/shop/mini-bg/mini-prasteni/prasten-ovalen-kamyk/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2025/03/oval-stone-sparkle-3x5-mm-artefakti-jewelry-silver-925-2025_6.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Пръстени,false,,,Еко,,Сребро,Деца,,,,,,,,,,,,,,,,,
Пръстен Round Stone Sparkle S,ARTEFAKTI Jewelry,prasten-round-stone-sparkle-s,Аксесоари,,,,EUR,Пръстен Round Stone Sparkle S от ARTEFAKTI Jewelry.,,https://artefakti.eu/bg/shop/mini-bg/mini-prasteni/prasten-round-stone-sparkle-s/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2025/03/Round-stone-sparkle-1.75-mm-artefakti-jewelry-silver-925-2025_2.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Пръстени,false,,,,,,,,,,,,,,,,,,,,,,,
Обици Round Stone Sparkle 1.75,ARTEFAKTI Jewelry,obitsi-round-stone-sparkle-1-75,Аксесоари,,,,EUR,Обици Round Stone Sparkle 1.75 от ARTEFAKTI Jewelry.,,https://artefakti.eu/bg/shop/mini-bg/mini-obitzi/obitsi-round-stone-sparkle-1-75/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2025/03/round-stone-sparkle-1.75mm-artefakti-jewelry-silver-925-2025.jpg,TRUE,,artefakti-jewelry,,,,,,,Бижута,Обеци,false,,,,,,,,,,,,,,,,,,,,,,,
Халки Натурален Блясък 14к паладиево бяло злато,ARTEFAKTI Jewelry,halki-naturalen-blyasak-14k-paladievo-byalo-zlato,,,,,EUR,"Халки Натурален Блясък 14к паладиево бяло злато от ARTEFAKTI Jewelry. Материали, посочени от бранда: Злато.",,https://artefakti.eu/bg/shop/svatbeni/halki-naturalen-bliasak-paladiewo-bialo-zlato/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2025/03/artefakti-bands-solid-paladium-white-gold2023_5.jpg,TRUE,,artefakti-jewelry,,,,,,,,,false,,,Натурален,"Бял,Жълт",Злато,,,,,,,,,,,,,,,,,,
Отново заедно - сватбени халки,ARTEFAKTI Jewelry,otnovo-zaedno-svatbeni-halki,,,,,EUR,"Отново заедно - сватбени халки от ARTEFAKTI Jewelry. Материали, посочени от бранда: Злато.",,https://artefakti.eu/bg/shop/svatbeni/otnovo-zaedno-svatbeni-halki/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2019/04/ARTEFAKTI-JEWELRY-wedding-bands-half-circle-18K-yellow-golg_1.jpg,TRUE,,artefakti-jewelry,,,,,,,,,false,,,,"Бял,Жълт",Злато,,,,,,,,,,,,,,,,,,
Сватбени халки Безкраиност,ARTEFAKTI Jewelry,svatbeni-halki-bezkrainost,,,,,EUR,"Сватбени халки Безкраиност от ARTEFAKTI Jewelry. Материали, посочени от бранда: Злато.",,https://artefakti.eu/bg/shop/svatbeni/brachni-halki-infinity/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2020/05/artefakti-jewelry-infiniti-wedding-bands-silver-925_1.jpg,TRUE,,artefakti-jewelry,,,,,,,,,false,,,,"Бял,Жълт",Злато,,,,,,,,,,,,,,,,,,
Халки Натурален Блясък 18К,ARTEFAKTI Jewelry,halki-naturalen-blyasak-18k,,,,,EUR,"Халки Натурален Блясък 18К от ARTEFAKTI Jewelry. Материали, посочени от бранда: Злато.",,https://artefakti.eu/bg/shop/svatbeni/klasicheski-halki-naturalen-bliasak/,https://artefakti.eu,https://artefakti.eu/wp-content/uploads/2025/03/artefakti-jewelry-solid-gold-750Wedding-Bands-hamered_5.jpg,TRUE,,artefakti-jewelry,,,,,,,,,false,,,Натурален,"Бял,Жълт",Злато,,,,,,,,,,,,,,,,,,
Елегантни черни дамски сандали Yasmin от естествена кожа,ADI Shoes,elegantni-cherni-damski-sandali-yasmin-ot-estestvena-kozha,Облекло,,,,EUR,"Елегантни черни дамски сандали Yasmin от естествена кожа от ADI Shoes. Материали, посочени от бранда: Естествена кожа.",,https://adi-shoes.com/product/elegantni-damski-cherni-sandali-yasmin-ot-estestvena-koja-22250-4-blk,https://adi-shoes.com,"https://adi-shoes.com/cdn/img/products/914/elegantni-damski-cerni-sandali-yasmin-ot-estestvena-koza-adi-shoes-67e69850b2bf1.jpeg?width=1920&height=1920&v=1777624244,https://adi-shoes.com/cdn/img/products/914/elegantni-damski-cerni-sandali-yasmin-ot-estestvena-koza-adi-shoes-67e69850b2bf1.jpeg?width=600&height=600&v=1777624244",TRUE,,adi-shoes,,,,,,,Обувки,Сандали,false,,,Ръчна изработка,,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Елегантни бежови дамски сандали Yasmin от естествена кожа,ADI Shoes,elegantni-bezhovi-damski-sandali-yasmin-ot-estestvena-kozha,Облекло,,,,EUR,Елегантни бежови дамски сандали Yasmin от естествена кожа от ADI Shoes.,,https://adi-shoes.com/product/elegantni-damski-bejovi-sandali-yasmin-ot-estestvena-koja-22250-4-bge-adi-shoes,https://adi-shoes.com,"https://adi-shoes.com/cdn/img/products/913/elegantni-damski-bezovi-sandali-yasmin-ot-estestvena-koza-adi-shoes-67e6909d5264d.jpeg?width=1920&height=1920&v=1777624248,https://adi-shoes.com/cdn/img/products/913/elegantni-damski-bezovi-sandali-yasmin-ot-estestvena-koza-adi-shoes-67e6909d5264d.jpeg?width=600&height=600&v=1777624248",TRUE,,adi-shoes,,,,,,,Обувки,Сандали,false,,,,Бежов,,Жени,,,,,,,,,,,,,,,,,
Елегантни дамски сандали Abigail от естествена кожа в таупе и айс,ADI Shoes,elegantni-damski-sandali-abigail-ot-estestvena-kozha-v-taupe-i-ais,Облекло,,,,EUR,"Елегантни дамски сандали Abigail от естествена кожа в таупе и айс от ADI Shoes. Материали, посочени от бранда: Естествена кожа.",,https://adi-shoes.com/product/elegantni-damski-sandali-abigail-ot-estestvena-koja-v-taupe-i-ays-42640-tpe-ice,https://adi-shoes.com,"https://adi-shoes.com/cdn/img/products/897/elegantni-damski-sandali-abigail-ot-estestvena-koza-v-taupe-i-ajs-adi-shoes-6797440c8ceda.jpeg?width=1920&height=1920&v=1777624248,https://adi-shoes.com/cdn/img/products/897/elegantni-damski-sandali-abigail-ot-estestvena-koza-v-taupe-i-ajs-adi-shoes-6797440c8ceda.jpeg?width=600&height=600&v=1777624248",TRUE,,adi-shoes,,,,,,,Обувки,Сандали,false,,,,,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Елегантни дамски сандали Scarlett от естествена кожа в бял и черен цвят,ADI Shoes,elegantni-damski-sandali-scarlett-ot-estestvena-kozha-v-byal-i-cheren-tsvyat,Облекло,,,,EUR,Елегантни дамски сандали Scarlett от естествена кожа в бял и черен цвят от ADI Shoes.,,https://adi-shoes.com/product/elegantni-damski-sandali-scarlett-ot-estestvena-koja-v-byal-i-cheren-cvyat-42445-wte-blk,https://adi-shoes.com,"https://adi-shoes.com/cdn/img/products/893/elegantni-damski-sandali-scarlett-ot-estestvena-koza-v-bal-i-ceren-cvat-67939dc398715.jpeg?width=1920&height=1920&v=1777624243,https://adi-shoes.com/cdn/img/products/893/elegantni-damski-sandali-scarlett-ot-estestvena-koza-v-bal-i-ceren-cvat-67939dc398715.jpeg?width=600&height=600&v=1777624243",TRUE,,adi-shoes,,,,,,,Обувки,Сандали,false,,,,"Бял,Черен",,Жени,,,,,,,,,,,,,,,,,
Елегантни бежови дамски обувки Vili от естествена кожа,ADI Shoes,elegantni-bezhovi-damski-obuvki-vili-ot-estestvena-kozha,Облекло,,,,EUR,"Елегантни бежови дамски обувки Vili от естествена кожа от ADI Shoes. Материали, посочени от бранда: Естествена кожа.",,https://adi-shoes.com/product/elegantni-damski-obuvki-vili-ot-estestvena-koja-v-bejov-cvyat-31670-bge,https://adi-shoes.com,"https://adi-shoes.com/cdn/img/products/93/elegantni-damski-obuvki-ot-estestvena-koza-v-bezov-cvat-64d5f72173e02.jpeg?width=1920&height=1920&v=1777624220,https://adi-shoes.com/cdn/img/products/93/elegantni-damski-obuvki-ot-estestvena-koza-v-bezov-cvat-64d5f72173e02.jpeg?width=600&height=600&v=1777624220",TRUE,,adi-shoes,,,,,,,Обувки,Обувки,false,,,Ръчна изработка,Бежов,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Елегантни черни дамски боти Jaklin от естествена кожа,ADI Shoes,elegantni-cherni-damski-boti-jaklin-ot-estestvena-kozha,Облекло,,,,EUR,"Елегантни черни дамски боти Jaklin от естествена кожа от ADI Shoes. Материали, посочени от бранда: Естествена кожа.",,https://adi-shoes.com/product/elegantni-damski-cherni-boti-jaklin-ot-estestvena-koja-13660-blk,https://adi-shoes.com,"https://adi-shoes.com/cdn/img/products/449/elegantni-damski-cerni-boti-ot-estestvena-koza-64f57de4d6485.jpeg?width=1920&height=1920&v=1777624231,https://adi-shoes.com/cdn/img/products/449/elegantni-damski-cerni-boti-ot-estestvena-koza-64f57de4d6485.jpeg?width=600&height=600&v=1777624231",TRUE,,adi-shoes,,,,,,,Обувки,Боти,false,,,,,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Елегантни черни дамски боти Vivian от естествена кожа,ADI Shoes,elegantni-cherni-damski-boti-vivian-ot-estestvena-kozha,Облекло,,,,EUR,"Елегантни черни дамски боти Vivian от естествена кожа от ADI Shoes. Материали, посочени от бранда: Естествена кожа.",,https://adi-shoes.com/product/elegantni-damski-cherni-boti-vivian-ot-estestvena-koja-03671-blk,https://adi-shoes.com,"https://adi-shoes.com/cdn/img/products/468/elegantni-damski-cerni-boti-ot-estestvena-koza-64f5d5a5d820a.jpeg?width=1920&height=1920&v=1777624232,https://adi-shoes.com/cdn/img/products/468/elegantni-damski-cerni-boti-ot-estestvena-koza-64f5d5a5d820a.jpeg?width=600&height=600&v=1777624232",TRUE,,adi-shoes,,,,,,,Обувки,Боти,false,,,Ръчна изработка,,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Елегантни черни дамски ботуши Iveta от естествена кожа,ADI Shoes,elegantni-cherni-damski-botushi-iveta-ot-estestvena-kozha,Облекло,,,,EUR,"Елегантни черни дамски ботуши Iveta от естествена кожа от ADI Shoes. Материали, посочени от бранда: Естествена кожа.",,https://adi-shoes.com/product/elegantni-damski-cherni-botushi-iveta-ot-estestvena-koja-03565-blk-k,https://adi-shoes.com,"https://adi-shoes.com/cdn/img/products/579/elegantni-damski-cerni-botusi-ot-estestvena-koza-651fe0499fc4a.jpeg?width=1920&height=1920&v=1777624231,https://adi-shoes.com/cdn/img/products/579/elegantni-damski-cerni-botusi-ot-estestvena-koza-651fe0499fc4a.jpeg?width=600&height=600&v=1777624231",TRUE,,adi-shoes,,,,,,,Обувки,Боти,false,,,,,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Ежедневни бели дамски чехли Margo от естествена кожа,ADI Shoes,ezhednevni-beli-damski-chehli-margo-ot-estestvena-kozha,Облекло,,,,EUR,"Ежедневни бели дамски чехли Margo от естествена кожа от ADI Shoes. Материали, посочени от бранда: Естествена кожа.",,https://adi-shoes.com/product/ejednevni-damski-beli-chehli-margo-ot-estestvena-koja-22202-wte,https://adi-shoes.com,"https://adi-shoes.com/cdn/img/products/718/ezednevni-damski-beli-cehli-ot-estestvena-koza-6579a6e0c9209.jpeg?width=1920&height=1920&v=1777624243,https://adi-shoes.com/cdn/img/products/718/ezednevni-damski-beli-cehli-ot-estestvena-koza-6579a6e0c9209.jpeg?width=600&height=600&v=1777624243",TRUE,,adi-shoes,,,,,,,Обувки,Чехли,false,,,,Бял,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Елегантни сини дамски чехли Brenda от естествена кожа,ADI Shoes,elegantni-sini-damski-chehli-brenda-ot-estestvena-kozha,Облекло,,,,EUR,"Елегантни сини дамски чехли Brenda от естествена кожа от ADI Shoes. Материали, посочени от бранда: Естествена кожа.",,https://adi-shoes.com/product/elegantni-damski-sini-chehli-brenda-ot-estestvena-koja-12605-tblu,https://adi-shoes.com,"https://adi-shoes.com/cdn/img/products/882/elegantni-damski-sini-cehli-brenda-ot-estestvena-koza-67923a61549cc.jpeg?width=1920&height=1920&v=1777624249,https://adi-shoes.com/cdn/img/products/882/elegantni-damski-sini-cehli-brenda-ot-estestvena-koza-67923a61549cc.jpeg?width=600&height=600&v=1777624249",TRUE,,adi-shoes,,,,,,,Обувки,Чехли,false,,,,Син,Естествена кожа,Деца,,,,,,,,,,,,,,,,,
